,accident_type,day_of_week,dca_code,road_geometry,light_condition,speed_zone,severity,node_type,deg_urban_name,road_type,month,hour
190173,1,6,113,2,1,50.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,4,10.0
190174,1,6,120,5,2,80.0,0,N,MELB_URBAN,ROAD,4,16.0
190175,1,2,130,5,1,100.0,0,N,MELB_URBAN,FREEWAY,4,15.0
190176,1,4,160,5,1,50.0,0,N,TOWNS,STREET,4,8.0
190177,1,2,130,1,1,60.0,0,I,MELB_URBAN,STREET,4,14.0
190178,1,6,132,2,9,60.0,0,N,MELB_URBAN,ROAD,4,22.0
190179,1,3,130,2,1,60.0,0,I,RURAL_VICTORIA,ROAD,4,8.0
190180,8,6,184,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,4,13.0
190181,1,2,130,5,9,60.0,0,N,MELB_URBAN,STREET,4,18.0
190182,1,3,110,1,1,80.0,0,I,MELB_URBAN,ROAD,3,11.0
190183,1,3,110,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,4,11.0
190184,1,1,140,5,1,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,4,11.0
190185,4,5,181,5,1,70.0,0,N,LARGE_PROVINCIAL_CITIES,ROAD,4,16.0
190186,1,6,130,5,1,80.0,0,N,MELB_URBAN,ROAD,4,16.0
190187,1,6,163,2,9,40.0,0,N,MELB_URBAN,STREET,4,13.0
190188,1,4,110,1,1,60.0,0,I,TOWNS,ROAD,4,11.0
190189,1,7,130,2,1,60.0,0,I,MELB_URBAN,STREET,2,14.0
190190,4,6,99,5,1,60.0,1,O,MELB_URBAN,UNKNOWN,3,16.0
190191,1,2,110,1,9,60.0,0,I,RURAL_VICTORIA,ROAD,4,7.0
190192,1,4,121,5,1,80.0,0,N,MELB_URBAN,ROAD,4,15.0
190193,4,4,181,5,1,50.0,0,N,SMALL_CITIES,DRIVE,4,15.0
190194,1,3,121,1,1,60.0,0,I,MELB_URBAN,STREET,4,15.0
190195,1,4,160,5,1,50.0,0,N,MELB_URBAN,STREET,4,15.0
190196,2,4,100,1,2,60.0,0,I,MELB_URBAN,STREET,4,17.0
190197,6,1,99,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,4,10.0
190198,8,1,99,5,2,80.0,0,N,RURAL_VICTORIA,ROAD,3,18.0
190199,1,4,110,1,3,70.0,0,I,SMALL_CITIES,PARADE,4,18.0
190200,8,4,174,1,1,50.0,0,I,TOWNS,STREET,4,7.0
190201,2,4,102,2,1,50.0,0,I,MELB_URBAN,STREET,4,11.0
190202,1,3,121,1,1,50.0,0,I,MELB_URBAN,STREET,3,9.0
190203,2,4,99,5,5,60.0,0,N,MELB_URBAN,ROAD,4,19.0
190204,1,4,140,5,3,60.0,0,N,MELB_URBAN,STREET,4,20.0
190205,1,4,99,2,1,80.0,0,I,MELB_URBAN,HIGHWAY,4,17.0
190206,1,3,130,5,1,60.0,0,N,MELB_URBAN,ROAD,4,17.0
190207,1,4,130,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,5,7.0
190208,1,1,163,5,1,30.0,0,N,MELB_URBAN,STREET,4,16.0
190209,1,4,116,2,1,60.0,0,I,MELB_URBAN,ROAD,5,9.0
190210,2,6,100,2,1,50.0,0,I,MELB_URBAN,STREET,3,9.0
190211,1,0,121,1,1,50.0,0,I,MELB_URBAN,STREET,4,13.0
190212,6,4,99,5,1,100.0,0,N,RURAL_VICTORIA,FREEWAY,5,10.0
190213,1,5,130,5,1,80.0,0,N,MELB_URBAN,ROAD,5,11.0
190214,2,4,102,2,1,60.0,0,I,MELB_URBAN,ROAD,5,11.0
190215,6,3,174,2,1,40.0,0,I,MELB_URBAN,STREET,4,7.0
190216,8,6,99,2,2,40.0,0,N,MELB_URBAN,STREET,2,7.0
190217,1,2,130,5,1,60.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,4,15.0
190218,1,5,121,2,1,60.0,0,I,MELB_URBAN,ROAD,5,14.0
190219,1,5,110,1,1,50.0,0,I,MELB_URBAN,AVENUE,5,11.0
190220,1,4,130,5,9,60.0,0,N,MELB_URBAN,UNKNOWN,4,8.0
190221,4,5,183,1,3,60.0,0,I,MELB_URBAN,ROAD,4,17.0
190222,1,4,99,1,1,60.0,0,I,MELB_URBAN,PARADE,5,13.0
190223,1,2,130,5,9,100.0,0,N,MELB_URBAN,FREEWAY,4,19.0
190224,1,5,99,2,1,50.0,0,N,MELB_URBAN,PARADE,5,15.0
190225,6,4,174,5,1,60.0,0,O,RURAL_VICTORIA,UNKNOWN,1,14.0
190226,1,4,130,5,1,80.0,0,N,MELB_URBAN,ROAD,5,17.0
190227,1,3,121,2,3,80.0,0,I,MELB_URBAN,ROAD,4,19.0
190228,1,2,130,1,3,60.0,0,N,MELB_URBAN,ROAD,4,18.0
190229,3,4,167,5,5,80.0,0,N,RURAL_VICTORIA,ROAD,5,18.0
190230,8,3,174,5,2,60.0,0,N,MELB_URBAN,ROAD,4,7.0
190231,1,5,99,5,1,50.0,0,N,TOWNS,STREET,5,16.0
190232,2,4,100,2,9,60.0,0,N,MELB_URBAN,DRIVE,4,15.0
190233,2,1,99,5,1,40.0,0,N,SMALL_CITIES,STREET,4,9.0
190234,4,4,99,1,3,60.0,0,I,MELB_URBAN,ROAD,5,18.0
190235,1,4,140,5,3,60.0,0,N,MELB_URBAN,HIGHWAY,5,19.0
190236,1,5,99,2,3,50.0,0,I,SMALL_CITIES,STREET,5,20.0
190237,1,4,130,5,1,50.0,0,N,LARGE_PROVINCIAL_CITIES,PARADE,5,16.0
190238,1,7,130,5,1,60.0,0,N,MELB_URBAN,ROAD,4,12.0
190239,1,4,130,2,3,60.0,0,I,MELB_URBAN,ROAD,4,18.0
190240,4,3,181,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,4,22.0
190241,2,2,99,5,3,60.0,0,N,LARGE_PROVINCIAL_CITIES,ROAD,4,19.0
190242,1,6,140,5,1,60.0,0,N,MELB_URBAN,ROAD,5,6.0
190243,2,6,100,2,1,60.0,0,I,MELB_URBAN,ROAD,5,7.0
190244,1,6,99,5,1,60.0,0,N,MELB_URBAN,PARADE,5,6.0
190245,2,6,102,1,1,50.0,0,I,MELB_URBAN,PARADE,5,9.0
190246,8,4,99,4,9,60.0,0,N,MELB_URBAN,RAMP,5,6.0
190247,1,3,133,5,1,40.0,0,N,MELB_URBAN,ROAD,4,10.0
190248,1,6,120,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,7.0
190249,1,6,133,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,10.0
190250,1,5,110,4,3,80.0,0,I,MELB_URBAN,HIGHWAY,4,20.0
190251,8,4,174,1,1,40.0,0,N,MELB_URBAN,PARADE,4,8.0
190252,4,6,181,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,13.0
190253,1,5,132,5,1,60.0,0,N,RURAL_VICTORIA,BOULEVARD,2,17.0
190254,1,6,110,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,4,17.0
190255,1,4,99,2,1,60.0,0,I,MELB_URBAN,DRIVE,4,15.0
190256,1,5,130,5,2,80.0,0,N,MELB_URBAN,ROAD,4,5.0
190257,1,3,130,2,9,60.0,0,N,SMALL_CITIES,ROAD,4,11.0
190258,1,4,132,2,1,60.0,0,N,MELB_URBAN,ROAD,4,18.0
190259,6,5,174,2,1,50.0,0,I,TOWNS,BOULEVARD,2,17.0
190260,1,6,111,2,5,80.0,0,I,MELB_URBAN,ROAD,4,1.0
190261,1,6,110,1,1,80.0,1,I,RURAL_VICTORIA,ROAD,5,8.0
190262,1,6,120,5,1,80.0,1,N,RURAL_VICTORIA,ROAD,5,10.0
190263,8,5,174,5,1,50.0,0,N,RURAL_VICTORIA,DRIVE,5,15.0
190264,6,5,174,2,1,60.0,0,I,RURAL_VICTORIA,ROAD,5,13.0
190265,1,5,121,2,1,60.0,0,I,MELB_URBAN,ROAD,5,13.0
190266,1,5,130,5,1,80.0,0,N,MELB_URBAN,ROAD,5,13.0
190267,1,6,130,2,9,50.0,0,I,MELB_URBAN,STREET,4,21.0
190268,1,6,99,2,1,60.0,0,I,MELB_URBAN,ROAD,5,11.0
190269,1,5,113,2,1,60.0,0,I,MELB_URBAN,STREET,4,11.0
190270,1,5,99,5,1,50.0,0,N,SMALL_CITIES,STREET,5,15.0
190271,1,3,111,2,9,60.0,0,I,MELB_URBAN,ROAD,4,15.0
190272,1,4,130,1,3,70.0,0,I,MELB_URBAN,ROAD,5,19.0
190273,1,6,110,1,1,50.0,0,I,MELB_URBAN,STREET,5,14.0
190274,2,5,99,5,1,70.0,0,N,RURAL_VICTORIA,ROAD,5,16.0
190275,1,6,130,5,1,100.0,0,N,MELB_URBAN,FREEWAY,5,16.0
190276,1,6,113,2,1,80.0,0,I,MELB_URBAN,ROAD,5,15.0
190277,1,6,120,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,15.0
190278,3,5,167,5,2,80.0,0,N,RURAL_VICTORIA,ROAD,5,17.0
190279,2,6,99,5,1,70.0,0,N,MELB_URBAN,ROAD,5,14.0
190280,1,4,147,5,1,50.0,0,N,MELB_URBAN,STREET,10,13.0
190281,1,6,121,1,3,70.0,0,I,MELB_URBAN,ROAD,5,18.0
190282,8,5,174,5,9,60.0,0,N,MELB_URBAN,STREET,4,22.0
190283,4,6,99,2,3,60.0,0,I,RURAL_VICTORIA,UNKNOWN,5,18.0
190284,1,1,130,5,1,50.0,0,N,MELB_URBAN,ROAD,4,12.0
190285,4,5,173,5,2,100.0,0,N,RURAL_VICTORIA,ROAD,5,17.0
190286,4,5,181,5,5,60.0,0,N,MELB_URBAN,ROAD,5,19.0
190287,1,5,110,1,1,50.0,0,I,MELB_URBAN,STREET,5,15.0
190288,1,3,130,2,3,50.0,0,I,MELB_URBAN,STREET,4,18.0
190289,4,6,183,5,5,80.0,0,N,SMALL_TOWNS,ROAD,5,19.0
190290,1,6,130,5,3,80.0,0,N,MELB_URBAN,FREEWAY,5,22.0
190291,4,6,173,5,3,50.0,0,N,SMALL_CITIES,OTHER,5,4.0
190292,1,3,147,2,9,60.0,0,I,MELB_URBAN,ROAD,4,17.0
190293,8,4,99,1,6,50.0,0,I,MELB_URBAN,DRIVE,5,19.0
190294,1,7,99,5,1,50.0,0,N,MELB_URBAN,STREET,5,10.0
190295,1,6,147,5,1,60.0,0,N,MELB_URBAN,ROAD,5,9.0
190296,1,6,121,2,1,60.0,0,I,MELB_URBAN,STREET,5,9.0
190297,5,7,99,5,1,80.0,0,N,LARGE_PROVINCIAL_CITIES,ROAD,5,9.0
190298,1,7,110,1,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,10.0
190299,1,7,130,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,5,11.0
190300,1,6,99,5,1,50.0,0,N,MELB_URBAN,STREET,5,13.0
190301,1,7,110,1,1,80.0,0,I,RURAL_VICTORIA,FREEWAY,5,14.0
190302,8,3,99,5,3,50.0,0,N,MELB_URBAN,ROAD,2,0.0
190303,1,7,135,5,1,100.0,0,N,RURAL_VICTORIA,FREEWAY,5,14.0
190304,1,4,99,2,1,60.0,0,I,MELB_URBAN,OTHER,4,9.0
190305,6,2,174,5,2,60.0,0,N,RURAL_VICTORIA,ROAD,4,17.0
190306,4,5,171,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,22.0
190307,1,7,116,4,1,60.0,0,I,MELB_URBAN,RAMP,5,15.0
190308,1,7,160,1,3,40.0,0,N,MELB_URBAN,STREET,5,18.0
190309,2,6,102,1,3,60.0,0,I,MELB_URBAN,STREET,5,18.0
190310,1,7,99,5,1,50.0,0,N,MELB_URBAN,BOULEVARD,5,13.0
190311,1,6,110,1,1,60.0,0,I,MELB_URBAN,DRIVE,5,15.0
190312,1,6,132,2,1,60.0,0,I,MELB_URBAN,ROAD,5,16.0
190313,1,7,110,1,3,60.0,0,I,MELB_URBAN,ROAD,5,18.0
190314,4,7,171,1,5,60.0,0,I,RURAL_VICTORIA,ROAD,5,18.0
190315,4,7,171,5,2,60.0,0,N,RURAL_VICTORIA,ROAD,5,17.0
190316,1,7,113,2,3,50.0,0,I,MELB_URBAN,STREET,5,19.0
190317,8,6,174,1,3,50.0,0,I,TOWNS,STREET,5,21.0
190318,1,7,130,5,3,100.0,0,N,MELB_URBAN,FREEWAY,5,18.0
190319,4,6,171,5,5,80.0,0,N,RURAL_VICTORIA,ROAD,5,20.0
190320,1,6,160,5,3,60.0,0,N,SMALL_TOWNS,STREET,5,23.0
190321,1,7,120,1,3,60.0,0,N,MELB_URBAN,OTHER,5,23.0
190322,4,0,173,5,3,60.0,0,N,MELB_URBAN,ROAD,5,2.0
190323,1,1,130,5,3,100.0,0,N,MELB_URBAN,FREEWAY,5,1.0
190324,1,1,160,2,3,50.0,0,I,MELB_URBAN,STREET,5,2.0
190325,1,1,121,1,3,60.0,0,I,MELB_URBAN,ROAD,5,5.0
190326,4,2,99,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,3,12.0
190327,1,1,99,2,3,50.0,0,I,MELB_URBAN,OTHER,5,5.0
190328,1,1,147,2,1,60.0,0,I,MELB_URBAN,ROAD,5,9.0
190329,1,0,133,5,1,70.0,0,N,MELB_URBAN,HIGHWAY,5,10.0
190330,4,1,171,5,5,110.0,0,N,RURAL_VICTORIA,FREEWAY,5,4.0
190331,1,0,111,1,1,40.0,0,I,MELB_URBAN,STREET,4,14.0
190332,6,7,184,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,4,16.0
190333,1,1,135,5,1,40.0,0,N,MELB_URBAN,ROAD,5,12.0
190334,1,1,121,2,1,80.0,0,I,MELB_URBAN,HIGHWAY,5,13.0
190335,4,4,171,5,5,110.0,0,N,RURAL_VICTORIA,HIGHWAY,5,1.0
190336,4,1,171,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,5,8.0
190337,1,0,121,1,1,40.0,0,I,MELB_URBAN,BOULEVARD,5,10.0
190338,1,1,147,5,1,60.0,0,N,MELB_URBAN,ROAD,5,14.0
190339,2,3,99,1,1,40.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,4,15.0
190340,1,0,110,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,OTHER,5,15.0
190341,5,0,99,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,5,10.0
190342,2,0,100,1,1,40.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,16.0
190343,8,7,99,4,1,60.0,0,N,RURAL_VICTORIA,DRIVE,5,9.0
190344,1,0,121,1,1,50.0,0,I,MELB_URBAN,ROAD,5,16.0
190345,2,1,99,5,1,50.0,0,N,MELB_URBAN,OTHER,5,14.0
190346,1,1,132,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,15.0
190347,6,1,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,15.0
190348,1,1,99,1,1,60.0,0,I,MELB_URBAN,STREET,5,16.0
190349,2,0,100,5,5,50.0,0,N,MELB_URBAN,ROAD,5,18.0
190350,4,1,99,5,3,60.0,0,N,SMALL_CITIES,OTHER,5,18.0
190351,1,0,130,2,1,60.0,0,N,MELB_URBAN,ROAD,5,17.0
190352,4,1,171,5,1,60.0,0,N,MELB_URBAN,ROAD,5,17.0
190353,1,1,110,1,3,60.0,0,I,RURAL_VICTORIA,BOULEVARD,5,20.0
190354,4,1,181,5,1,60.0,1,N,RURAL_VICTORIA,ROAD,5,15.0
190355,1,2,134,5,2,70.0,0,N,MELB_URBAN,ROAD,4,6.0
190356,1,0,171,5,3,60.0,0,N,MELB_URBAN,ROAD,5,23.0
190357,1,6,130,2,1,40.0,0,I,MELB_URBAN,ROAD,4,12.0
190358,3,4,167,5,5,100.0,0,N,RURAL_VICTORIA,HIGHWAY,4,6.0
190359,1,5,121,2,1,60.0,0,I,MELB_URBAN,ROAD,2,15.0
190360,1,2,130,5,1,80.0,0,N,MELB_URBAN,UNKNOWN,5,7.0
190361,1,1,163,5,1,40.0,0,N,MELB_URBAN,ROAD,4,16.0
190362,2,1,102,5,1,50.0,0,N,MELB_URBAN,STREET,5,8.0
190363,1,3,116,2,1,60.0,0,N,MELB_URBAN,ROAD,4,9.0
190364,7,1,99,2,3,60.0,0,N,TOWNS,STREET,11,23.0
190365,1,2,121,1,9,60.0,0,N,MELB_URBAN,ROAD,5,10.0
190366,3,2,167,5,3,60.0,0,N,RURAL_VICTORIA,DRIVE,4,5.0
190367,4,3,183,5,3,60.0,0,N,MELB_URBAN,BOULEVARD,4,22.0
190368,1,2,99,2,3,60.0,0,I,MELB_URBAN,ROAD,5,6.0
190369,1,3,110,1,1,50.0,0,I,LARGE_PROVINCIAL_CITIES,ROAD,4,15.0
190370,1,6,130,5,6,60.0,0,N,MELB_URBAN,BOULEVARD,5,23.0
190371,6,0,174,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,4,15.0
190372,4,1,171,5,1,60.0,0,N,MELB_URBAN,ROAD,5,7.0
190373,8,6,174,5,9,60.0,0,N,RURAL_VICTORIA,ROAD,5,14.0
190374,1,1,99,1,1,40.0,0,I,MELB_URBAN,STREET,5,13.0
190375,8,1,184,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,4,12.0
190376,1,6,130,5,1,100.0,0,N,MELB_URBAN,FREEWAY,5,17.0
190377,1,6,113,2,1,70.0,0,I,MELB_URBAN,ROAD,4,17.0
190378,4,5,171,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,3,12.0
190379,1,1,110,1,1,50.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,15.0
190380,1,2,110,1,1,60.0,0,I,MELB_URBAN,ROAD,5,16.0
190381,1,1,113,1,1,30.0,0,I,MELB_URBAN,ROAD,5,10.0
190382,2,7,102,5,1,60.0,0,N,MELB_URBAN,STREET,5,10.0
190383,1,3,135,2,9,40.0,0,I,MELB_URBAN,STREET,4,17.0
190384,1,1,130,1,9,40.0,0,I,MELB_URBAN,ROAD,5,10.0
190385,4,2,183,5,1,100.0,1,N,RURAL_VICTORIA,ROAD,5,13.0
190386,1,4,130,5,1,60.0,0,N,MELB_URBAN,STREET,4,7.0
190387,1,2,110,1,3,80.0,0,I,MELB_URBAN,ROAD,5,19.0
190388,1,2,130,5,5,80.0,0,N,RURAL_VICTORIA,ROAD,5,20.0
190389,5,6,99,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,4,14.0
190390,1,2,110,1,3,80.0,0,I,MELB_URBAN,ROAD,5,20.0
190391,1,6,99,2,9,50.0,0,I,MELB_URBAN,STREET,3,17.0
190392,4,2,173,5,3,60.0,0,N,MELB_URBAN,ROAD,5,22.0
190393,1,0,130,5,1,60.0,0,N,MELB_URBAN,ROAD,5,13.0
190394,4,0,181,5,1,100.0,0,N,RURAL_VICTORIA,HIGHWAY,5,12.0
190395,1,2,130,5,1,60.0,0,N,MELB_URBAN,STREET,5,8.0
190396,4,0,99,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,5,16.0
190397,1,7,120,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,5,14.0
190398,1,3,130,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,4,8.0
190399,1,2,99,1,1,50.0,0,I,MELB_URBAN,STREET,5,12.0
190400,2,3,99,5,1,60.0,0,N,MELB_URBAN,HIGHWAY,5,10.0
190401,1,2,134,5,1,80.0,0,N,MELB_URBAN,ROAD,3,7.0
190402,1,2,110,1,1,50.0,0,I,MELB_URBAN,OTHER,5,9.0
190403,8,6,184,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,5,14.0
190404,1,2,130,5,1,60.0,0,N,MELB_URBAN,OTHER,5,13.0
190405,1,1,130,5,9,60.0,0,N,RURAL_VICTORIA,ROAD,5,11.0
190406,2,3,102,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,5,12.0
190407,2,6,99,5,3,60.0,0,N,MELB_URBAN,ROAD,5,18.0
190408,1,2,121,1,1,60.0,0,I,MELB_URBAN,PARADE,5,13.0
190409,1,2,110,1,1,50.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,9.0
190410,1,2,147,2,1,60.0,0,I,RURAL_VICTORIA,DRIVE,4,12.0
190411,1,2,140,2,1,80.0,0,I,MELB_URBAN,ROAD,5,11.0
190412,1,6,130,2,1,80.0,0,I,MELB_URBAN,HIGHWAY,5,7.0
190413,1,2,99,5,1,40.0,0,N,MELB_URBAN,ROAD,5,16.0
190414,1,3,121,5,1,50.0,0,N,MELB_URBAN,STREET,5,14.0
190415,1,2,130,1,1,60.0,0,I,SMALL_TOWNS,STREET,5,16.0
190416,4,3,99,1,1,40.0,0,I,MELB_URBAN,STREET,5,14.0
190417,1,4,130,5,1,60.0,0,N,LARGE_PROVINCIAL_CITIES,ROAD,4,17.0
190418,1,3,147,5,1,60.0,0,N,MELB_URBAN,STREET,5,15.0
190419,1,0,110,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,ROAD,4,9.0
190420,1,3,132,2,1,60.0,0,I,MELB_URBAN,ROAD,5,16.0
190421,1,3,99,5,1,40.0,0,N,SMALL_CITIES,ROAD,5,15.0
190422,1,3,99,5,1,50.0,0,N,MELBOURNE_CBD,STREET,4,12.0
190423,2,5,100,5,3,60.0,0,N,MELB_URBAN,STREET,4,20.0
190424,1,3,130,5,1,100.0,0,N,MELB_URBAN,FREEWAY,5,15.0
190425,1,4,121,2,2,60.0,0,I,MELB_URBAN,ROAD,5,17.0
190426,1,3,130,5,3,70.0,0,N,MELB_URBAN,ROAD,4,18.0
190427,1,5,99,5,1,50.0,0,N,RURAL_VICTORIA,ROAD,2,7.0
190428,2,2,99,2,2,50.0,0,I,MELB_URBAN,STREET,5,17.0
190429,1,3,110,1,3,50.0,0,I,TOWNS,STREET,5,18.0
190430,1,6,110,1,1,50.0,0,I,MELB_URBAN,ROAD,5,7.0
190431,1,3,121,2,3,40.0,1,I,MELB_URBAN,STREET,5,19.0
190432,1,2,160,5,3,60.0,0,N,MELB_URBAN,ROAD,5,20.0
190433,2,3,100,1,3,60.0,0,N,MELB_URBAN,ROAD,5,21.0
190434,1,2,121,2,3,60.0,0,I,MELB_URBAN,ROAD,5,19.0
190435,4,2,171,5,2,80.0,0,N,RURAL_VICTORIA,HIGHWAY,5,17.0
190436,4,4,173,4,3,80.0,0,N,MELB_URBAN,RAMP,5,0.0
190437,1,1,130,5,1,80.0,0,N,MELB_URBAN,ROAD,5,16.0
190438,1,2,99,1,1,50.0,0,I,RURAL_VICTORIA,ROAD,5,8.0
190439,4,6,183,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,3,13.0
190440,1,3,130,5,1,60.0,0,N,MELB_URBAN,ROAD,4,16.0
190441,2,4,100,1,1,40.0,0,N,MELB_URBAN,ROAD,5,8.0
190442,5,1,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,13.0
190443,4,3,99,5,1,50.0,0,N,MELB_URBAN,ROAD,5,9.0
190444,1,7,121,1,3,70.0,0,I,MELB_URBAN,ROAD,5,6.0
190445,3,1,167,5,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,12.0
190446,1,4,113,2,1,70.0,0,I,MELB_URBAN,ROAD,5,11.0
190447,7,1,99,2,1,40.0,0,I,MELB_URBAN,STREET,4,13.0
190448,1,3,130,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,11.0
190449,1,2,147,5,1,40.0,0,N,MELB_URBAN,ROAD,3,9.0
190450,1,2,130,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,4,20.0
190451,2,3,102,1,1,60.0,0,I,TOWNS,ROAD,5,12.0
190452,8,6,174,2,9,60.0,0,I,RURAL_VICTORIA,AVENUE,5,18.0
190453,1,4,147,9,1,60.0,0,N,SMALL_CITIES,STREET,5,13.0
190454,1,3,132,2,1,100.0,0,I,RURAL_VICTORIA,HIGHWAY,5,13.0
190455,1,4,113,1,1,60.0,0,I,MELB_URBAN,OTHER,5,9.0
190456,1,4,121,5,1,40.0,0,N,MELB_URBAN,STREET,5,15.0
190457,4,3,171,5,1,50.0,0,N,MELB_URBAN,OTHER,5,14.0
190458,1,2,99,5,1,80.0,0,N,RURAL_VICTORIA,HIGHWAY,4,9.0
190459,2,3,100,1,1,40.0,0,N,MELBOURNE_CBD,STREET,5,9.0
190460,1,4,121,2,9,60.0,0,I,MELB_URBAN,DRIVE,5,5.0
190461,1,3,120,5,1,60.0,0,N,MELB_URBAN,ROAD,5,15.0
190462,8,2,184,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,5,14.0
190463,1,3,121,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,5,16.0
190464,1,4,113,2,1,80.0,0,I,SMALL_CITIES,HIGHWAY,5,16.0
190465,1,2,110,1,1,60.0,0,I,MELB_URBAN,STREET,5,15.0
190466,1,4,99,5,1,60.0,0,N,MELB_URBAN,STREET,5,16.0
190467,1,4,130,5,1,100.0,0,N,MELB_URBAN,FREEWAY,5,15.0
190468,1,3,110,1,3,60.0,0,I,TOWNS,ROAD,5,17.0
190469,3,4,167,5,2,100.0,0,N,RURAL_VICTORIA,ROAD,4,19.0
190470,1,4,110,1,1,50.0,0,I,SMALL_CITIES,STREET,5,16.0
190471,1,4,163,5,1,60.0,0,N,MELB_URBAN,ROAD,5,8.0
190472,1,4,99,1,3,50.0,0,I,MELB_URBAN,ROAD,5,18.0
190473,1,4,121,1,3,60.0,0,I,MELB_URBAN,ROAD,5,18.0
190474,2,3,100,1,9,50.0,0,I,MELB_URBAN,ROAD,5,8.0
190475,4,3,173,5,3,100.0,0,N,RURAL_VICTORIA,FREEWAY,5,18.0
190476,1,4,130,5,1,70.0,0,N,RURAL_VICTORIA,ROAD,5,9.0
190477,6,3,184,5,5,60.0,0,N,RURAL_VICTORIA,ROAD,5,5.0
190478,2,5,99,5,1,50.0,0,N,MELB_URBAN,OTHER,5,17.0
190479,3,4,167,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,6.0
190480,2,4,99,5,3,50.0,0,N,MELB_URBAN,STREET,5,22.0
190481,1,4,121,1,1,50.0,0,I,MELB_URBAN,ROAD,5,8.0
190482,1,4,116,2,1,50.0,0,I,RURAL_VICTORIA,DRIVE,5,7.0
190483,1,4,121,2,1,60.0,0,I,RURAL_VICTORIA,ROAD,4,9.0
190484,1,3,130,5,1,60.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,4,7.0
190485,1,5,135,5,1,100.0,0,N,MELB_URBAN,FREEWAY,5,11.0
190486,1,4,110,4,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,ROAD,5,11.0
190487,1,4,113,2,1,40.0,0,I,MELB_URBAN,STREET,5,8.0
190488,1,3,99,1,1,60.0,0,N,MELB_URBAN,ROAD,3,8.0
190489,1,4,110,1,3,60.0,0,I,RURAL_VICTORIA,ROAD,5,4.0
190490,1,5,130,2,1,80.0,0,I,LARGE_PROVINCIAL_CITIES,ROAD,4,14.0
190491,2,4,102,2,1,60.0,0,I,MELB_URBAN,PARADE,5,11.0
190492,1,5,99,2,1,60.0,0,I,SMALL_TOWNS,ROAD,5,8.0
190493,7,3,99,5,1,60.0,0,N,MELB_URBAN,STREET,4,13.0
190494,1,3,130,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,3,14.0
190495,8,4,99,1,1,60.0,0,I,MELBOURNE_CBD,STREET,5,9.0
190496,8,0,184,5,2,80.0,0,N,RURAL_VICTORIA,ROAD,5,18.0
190497,1,5,111,1,1,60.0,0,I,MELB_URBAN,ROAD,5,12.0
190498,4,1,181,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,4,9.0
190499,4,5,173,5,1,90.0,0,N,RURAL_VICTORIA,ROAD,5,11.0
